strat,tf,direction,rr,ema_fast,ema_slow,ema_pull,atr_n,atr_mult,n_trades,avg_monthly,total_return,cagr,max_dd,sharpe,sortino,win_rate,profit_factor,expectancy_R,mar_monthly,pct_long,ema_trend,n,adx_n,adx_max,k
H3_failed_breakout,1h,short,2.0,,,,14,1.0,437,-0.01362268117260263,-0.6265313711365457,-0.1690979015195514,-0.6298706630076933,-1.3531959128344095,-1.9720427679412305,0.3112128146453089,0.6832156602357911,-0.21531986204656633,-0.02162774355540391,0.0,,40.0,14.0,25.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.0,686,-0.01118995730581151,-0.6065526896673665,-0.1609138516434534,-0.6853568771418395,-0.7891597541492866,-1.7226363560168734,0.25801749271137026,0.8099343286679961,-0.12054058080244641,-0.016327197813316274,0.3979591836734694,,40.0,14.0,25.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.0,425,-0.009278676984888021,-0.5189091939476931,-0.12856803252360893,-0.5317556716599292,-0.7713669824572974,-1.2911322765570143,0.24941176470588236,0.7811764968291045,-0.15699283599946445,-0.01744913590845903,0.0,,40.0,14.0,25.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.5,1466,-0.03607460610606399,-0.9199617015856758,-0.3780821425489137,-0.9286196753853049,-1.902658825756342,-3.5348420020293285,0.31105047748976805,0.7428459151751743,-0.16241145135351975,-0.038847557360978634,0.46725784447476126,,40.0,14.0,0.0,
H3_failed_breakout,1h,short,2.0,,,,14,1.5,840,-0.025111229221814274,-0.8269261408515598,-0.28100294790077507,-0.8357281977903751,-1.6791696284195783,-2.5609591166794536,0.3011904761904762,0.7092283239359191,-0.199054426241536,-0.030047124517525135,0.0,,40.0,14.0,0.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.5,1195,-0.027581262743582448,-0.8610030333288181,-0.31005091780099236,-0.8898460958661245,-1.3114668989099716,-2.8532143191176003,0.23765690376569037,0.7210346901368836,-0.15063643778965752,-0.030995542792977532,0.4619246861924686,,40.0,14.0,0.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.5,810,-0.017882312440240057,-0.7385667295320503,-0.22300604895932752,-0.8074474462255286,-1.0335312829612484,-1.8815342091625127,0.23950617283950618,0.7608630648053946,-0.15103179243943343,-0.022146719918221574,0.0,,40.0,14.0,0.0,
H3_failed_breakout,1h,both,2.0,,,,14,1.5,625,-0.008818181325828617,-0.5059684741901398,-0.12420675410619919,-0.5925494308755036,-0.7849222774379264,-1.6342895148973633,0.3344,0.8244413312789141,-0.10266972610419298,-0.01488176490659957,0.4016,,40.0,14.0,25.0,
H3_failed_breakout,1h,short,2.0,,,,14,1.5,386,-0.0062599335436143225,-0.3827924364750481,-0.08676099062536957,-0.4410029864277937,-0.6622695163764295,-1.02568648226328,0.3316062176165803,0.8145779669813498,-0.11490334349157175,-0.014194764516950214,0.0,,40.0,14.0,25.0,
H3_failed_breakout,1h,both,3.0,,,,14,1.5,538,-0.00219824931398962,-0.247945669493862,-0.052181809787705924,-0.5283821680692491,-0.21414633202609634,-0.5118141357783943,0.2695167286245353,0.9294906863805447,-0.03730467313646211,-0.00416033970643294,0.37732342007434944,,40.0,14.0,25.0,
H3_failed_breakout,1h,short,3.0,,,,14,1.5,368,-0.0010401678539206094,-0.1580197598068055,-0.03183175616910683,-0.37398645965311417,-0.13929491292878687,-0.2601974757660356,0.2717391304347826,0.9344346767564713,-0.031049892909969866,-0.002781298164873141,0.0,,40.0,14.0,25.0,
H3_failed_breakout,1h,both,2.0,,,,14,2.0,1067,-0.023965947297992795,-0.8157986277720248,-0.2725271396291743,-0.8492722561752654,-1.4899212944196822,-2.813075485180465,0.30927835051546393,0.7300943145314438,-0.14883692993307177,-0.028219392690306974,0.4835988753514527,,40.0,14.0,0.0,
H3_failed_breakout,1h,short,2.0,,,,14,2.0,685,-0.02101021015175905,-0.7726824604460878,-0.24317411891394525,-0.7992803014283065,-1.615935296673955,-2.680037559562001,0.291970802919708,0.6829852423077478,-0.20672096349476562,-0.02628641055486292,0.0,,40.0,14.0,0.0,
H3_failed_breakout,1h,both,3.0,,,,14,2.0,766,-0.02543574603827991,-0.8284192869370393,-0.28217370083071613,-0.8486585761955064,-1.543372532374932,-3.0363883104792264,0.21671018276762402,0.7095915802935766,-0.21653385211166634,-0.02997170682267429,0.4699738903394256,,40.0,14.0,0.0,
H3_failed_breakout,1h,short,3.0,,,,14,2.0,623,-0.018796087723409485,-0.7432677719452498,-0.22565324046038593,-0.7796150815543494,-1.2582343655579213,-2.3656535033017145,0.22150882825040127,0.7309120304884534,-0.2044213619756111,-0.02410944601781559,0.0,,40.0,14.0,0.0,
H3_failed_breakout,1h,both,2.0,,,,14,2.0,505,-0.002871028478396903,-0.22652423444418512,-0.047161853734170145,-0.5524710534335946,-0.27607106463725883,-0.678847044261714,0.3485148514851485,0.9173025815109115,-0.04059318167673147,-0.005196703900690414,0.4099009900990099,,40.0,14.0,25.0,
H3_failed_breakout,1h,short,2.0,,,,14,2.0,333,-0.006935631164325851,-0.40009770419484636,-0.09163259845693561,-0.47971139789565775,-0.7936277694201602,-1.4745174695696674,0.3153153153153153,0.7724197710728089,-0.14360369144550186,-0.014457924482825032,0.0,,40.0,14.0,25.0,
H3_failed_breakout,1h,both,3.0,,,,14,2.0,424,0.0022646543675394395,0.08759161342713817,0.01591757034704888,-0.4790068550317049,0.1776436185611005,0.5394801409702947,0.2830188679245283,1.0262982978979425,0.03587946952531943,0.004727812021373983,0.37971698113207547,,40.0,14.0,25.0,
H3_failed_breakout,1h,short,3.0,,,,14,2.0,311,-0.0015912827486016436,-0.1682391145697153,-0.0340528340065781,-0.39701779919591307,-0.18652337820838313,-0.44742841624123114,0.26366559485530544,0.9205659243423634,-0.04393055945599819,-0.004008089188506147,0.0,,40.0,14.0,25.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.0,724,-0.018732423567981396,-0.7313314010280529,-0.2190063257511503,-0.7550631013424774,-1.411349803526222,-3.5257280004934186,0.3011049723756906,0.7471903731642582,-0.17187466015900837,-0.024809083551660466,0.4723756906077348,,20.0,14.0,0.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.0,406,-0.014367367394622367,-0.6339794264217751,-0.17224003140033306,-0.6417861161872824,-1.471545911770394,-3.019657125239346,0.28078817733990147,0.6726979311930975,-0.23809815873548926,-0.022386535065569667,0.0,,20.0,14.0,0.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.0,628,-0.012176767579590169,-0.6035490876373358,-0.15971280042747094,-0.6884247634967826,-0.8223756350189243,-2.2873958498309572,0.2372611464968153,0.806921063050858,-0.13289248482646235,-0.017687869793845783,0.4585987261146497,,20.0,14.0,0.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.0,395,-0.013015247529099902,-0.6118177457527421,-0.16303727230263132,-0.644751487349743,-1.1411403488790048,-2.645024282645335,0.21518987341772153,0.704968109615582,-0.22584693554950225,-0.020186455998107422,0.0,,20.0,14.0,0.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.0,332,-0.00937819728009847,-0.48042766978040996,-0.11586435184511412,-0.5301172657559936,-1.0635565346990696,-2.1845939380516404,0.29819277108433734,0.7227004499635088,-0.18758306774943556,-0.017690797651580617,0.463855421686747,,20.0,14.0,25.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.0,189,-0.0052094199232554095,-0.31942122681479446,-0.069818095883738,-0.3623907658974229,-0.8159641080489192,-1.6043375515479779,0.2962962962962963,0.7156586341235471,-0.1939725021274411,-0.014375145322356172,0.0,,20.0,14.0,25.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.0,289,-0.0012141962581195976,-0.13842500218146636,-0.027633542247935905,-0.36740697478544904,-0.14674042246748406,-0.3450655530861849,0.2629757785467128,0.9251147477396976,-0.036242380855703034,-0.0033047719326195144,0.46366782006920415,,20.0,14.0,25.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.0,182,-0.004775488123200453,-0.3083584800263154,-0.06699291591299583,-0.3898949605218671,-0.645760129160208,-1.5303942483864006,0.22527472527472528,0.7330428011234469,-0.1885468398479675,-0.012248140157565902,0.0,,20.0,14.0,25.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.5,501,-0.006912897288576922,-0.40560999409502996,-0.0932083222146951,-0.4781474055999103,-0.6353527742050347,-1.5671260686281954,0.3213572854291417,0.8470402964525225,-0.09402305473221884,-0.014457669763790974,0.4630738522954092,,20.0,14.0,0.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.5,324,-0.007792108390435679,-0.4279959356887859,-0.0997320374330769,-0.4983089782380671,-0.8929931416562963,-1.7536357680120715,0.2993827160493827,0.7508892576905711,-0.1628439602402748,-0.015637102140899015,0.0,,20.0,14.0,0.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.5,366,-0.007516288303804785,-0.4271856882958073,-0.09949232987661905,-0.4606209991300725,-0.66964256202599,-1.647697517547936,0.23497267759562843,0.8188990899564839,-0.13813403282774864,-0.016317728279865714,0.4453551912568306,,20.0,14.0,0.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.5,282,-0.006025497692671838,-0.36711954294005944,-0.08244369953181863,-0.5003491337981416,-0.6230173636891734,-1.431121770067586,0.23404255319148937,0.7968966477596374,-0.14809732386039762,-0.012042586437458959,0.0,,20.0,14.0,0.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.5,238,-0.004465548978663358,-0.2803933488207646,-0.0600114588043974,-0.3497936660332567,-0.6095435841663518,-1.2996494433592882,0.31092436974789917,0.7990381404350951,-0.1286002993244137,-0.012766237391613592,0.47478991596638653,,20.0,14.0,25.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.5,150,-0.0038181163911019354,-0.24724483605505454,-0.05201574888288729,-0.2940492429448234,-0.6830736126804228,-1.1761486658596707,0.29333333333333333,0.7352610542534403,-0.17991501621470798,-0.01298461561357729,0.0,,20.0,14.0,25.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.5,203,-0.000903995441314925,-0.10012094259203808,-0.019645862617865384,-0.2567548135537058,-0.12928189074584984,-0.32472818962051203,0.26108374384236455,0.9338850384967015,-0.03696696902516713,-0.0035208509971161065,0.49261083743842365,,20.0,14.0,25.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.5,142,-0.002081666103584262,-0.1622320223343553,-0.03274458461331997,-0.24876325436136304,-0.33007372347591235,-0.6856236372866353,0.23943661971830985,0.8402191990106692,-0.11030502134740522,-0.008368061066448159,0.0,,20.0,14.0,25.0,
H3_failed_breakout,4h,both,2.0,,,,14,2.0,303,-0.006374263451751787,-0.36535601992037114,-0.08196336651653047,-0.38956268738760014,-0.7538811881364814,-1.6051100367116053,0.3069306930693069,0.7980303677682847,-0.1405335343932387,-0.016362612894210878,0.45544554455445546,,20.0,14.0,0.0,
H3_failed_breakout,4h,short,2.0,,,,14,2.0,246,-0.0056078653241894965,-0.33002672637795005,-0.07256173088184237,-0.462945658498885,-0.7388293487217689,-1.3382790672215399,0.3008130081300813,0.7686909072547505,-0.15329275580682744,-0.012113441872147943,0.0,,20.0,14.0,0.0,
H3_failed_breakout,4h,both,3.0,,,,14,2.0,214,-0.0013750491388967914,-0.1299557438331398,-0.02584294889678218,-0.28123204022705306,-0.18493964231634238,-0.3977234111248622,0.2570093457943925,0.9140995527322647,-0.050209180043845204,-0.004889375825694126,0.4205607476635514,,20.0,14.0,0.0,
H3_failed_breakout,4h,short,3.0,,,,14,2.0,195,-0.004692955452705835,-0.29374086572033076,-0.06331563844540833,-0.4537598179160771,-0.5855146571819329,-1.0963885865432563,0.22564102564102564,0.7767463918281796,-0.16443487542652566,-0.010342377767733054,0.0,,20.0,14.0,0.0,
H3_failed_breakout,4h,both,2.0,,,,14,2.0,166,-0.002200773444807477,-0.15379431329244508,-0.030919788314529795,-0.29884374056374763,-0.36276674247023755,-1.0657300246037624,0.3253012048192771,0.8606707017140727,-0.09086548337668386,-0.007364294934389033,0.46987951807228917,,20.0,14.0,25.0,
H3_failed_breakout,4h,short,2.0,,,,14,2.0,122,-0.00020341434989721435,-0.03526822022781184,-0.006730267844620608,-0.1549591007751403,-0.06410437823049545,-0.11517499105063807,0.3442622950819672,0.9549564074071392,-0.019376513815583033,-0.0013126970205666526,0.0,,20.0,14.0,25.0,
H3_failed_breakout,4h,both,3.0,,,,14,2.0,133,-0.0018789141439669674,-0.1394925487696259,-0.02786025882759935,-0.2540586511152729,-0.28758856152614753,-1.1853153754550543,0.24812030075187969,0.8657577129245952,-0.0985474380896912,-0.007395592063953988,0.48120300751879697,,20.0,14.0,25.0,
H3_failed_breakout,4h,short,3.0,,,,14,2.0,106,-0.0025066658973640354,-0.16945148458120585,-0.034317798815446054,-0.2645153072464529,-0.4264204263322811,-1.0193782405433585,0.22641509433962265,0.7797354256123167,-0.16119122344633718,-0.00947644929685879,0.0,,20.0,14.0,25.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.0,512,-0.017256910486709562,-0.6920794623204916,-0.19871705185331212,-0.7018520630820716,-1.5263130062464492,-3.2068087320922913,0.28515625,0.6594990301568145,-0.2206034082268097,-0.024587675087722315,0.439453125,,40.0,14.0,0.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.0,288,-0.01161123373965452,-0.5496703843858082,-0.13933080152778776,-0.5496703843858082,-1.3992798586680995,-2.2203126088676353,0.2708333333333333,0.6414445667790264,-0.26767501742035754,-0.02112399370511603,0.0,,40.0,14.0,0.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.0,492,-0.014794087994534475,-0.643003269265541,-0.17611726250603288,-0.6801827311395358,-1.0879541607671688,-2.6510669922697576,0.22154471544715448,0.722845235275931,-0.19551155760262948,-0.02175016700254854,0.4329268292682927,,40.0,14.0,0.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.0,287,-0.010797864539212259,-0.5301692759238373,-0.13244109724220998,-0.5377784554970266,-1.0825524929324588,-1.9797000069105275,0.20905923344947736,0.6872593679758293,-0.24971947975618095,-0.02007864842639082,0.0,,40.0,14.0,0.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.0,191,-0.006767782904756461,-0.3738191152947473,-0.08427843493045606,-0.40173772672270136,-1.0076074435931848,-1.8145678689606288,0.28272251308900526,0.6601124747387741,-0.23560407668958686,-0.016846271720524542,0.387434554973822,,40.0,14.0,25.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.0,117,-0.005571394027403474,-0.3143527417600295,-0.06851912459716658,-0.33819917586063675,-1.0813960854078246,-1.5888639036089593,0.2564102564102564,0.5837408150935995,-0.3134067690096754,-0.016473706694363155,0.0,,40.0,14.0,25.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.0,183,-0.0034045564765650335,-0.22953313923186602,-0.04786010027371612,-0.30468131163900525,-0.4228607169076657,-0.8449869561653192,0.24043715846994534,0.8097444802118123,-0.12796483333616687,-0.011174155901622365,0.3879781420765027,,40.0,14.0,25.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.0,116,-0.004511237186349883,-0.27187980278491186,-0.05792983207831581,-0.31730273747304105,-0.7384020355709338,-1.2134619529511512,0.20689655172413793,0.6647167185842602,-0.2601676199900834,-0.014217454353772068,0.0,,40.0,14.0,25.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.5,416,-0.005872247176268858,-0.3496383207642457,-0.07772951004185935,-0.4257961272951998,-0.5693952390749945,-1.3184742195713584,0.32211538461538464,0.8332156994544283,-0.09359912769675448,-0.013791217908841366,0.4375,,40.0,14.0,0.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.5,244,-0.007355766042019539,-0.40273432878060134,-0.09238482138066484,-0.45054859350840004,-0.9656025313115528,-1.5732939477948935,0.28688524590163933,0.698977531399415,-0.20180279352902641,-0.016326243490719938,0.0,,40.0,14.0,0.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.5,347,-0.0038148554771848236,-0.2631785208282811,-0.05582262352531031,-0.32333499925064935,-0.3350560561816782,-0.8044755374745002,0.2507204610951009,0.8819437419639243,-0.07339838387189472,-0.011798461304919072,0.4207492795389049,,40.0,14.0,0.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.5,237,-0.006509724461650575,-0.37840612495646997,-0.08554384011642213,-0.43917248892520233,-0.7280998077864509,-1.361696440309164,0.22362869198312235,0.7525549775277764,-0.18693133517825344,-0.014822705487727577,0.0,,40.0,14.0,0.0,
H3_failed_breakout,4h,both,2.0,,,,14,1.5,155,-0.0011786351293144818,-0.10301777502896947,-0.020240197887133604,-0.18131963091159864,-0.22245497466894595,-0.5115893025273088,0.33548387096774196,0.8953320806092188,-0.060155242837561296,-0.006500317276120635,0.3935483870967742,,40.0,14.0,25.0,
H3_failed_breakout,4h,short,2.0,,,,14,1.5,97,-0.002779330987424145,-0.1837918433985699,-0.037475969933503106,-0.22071639044114677,-0.6241143256569794,-1.1151338693621824,0.28865979381443296,0.7160647331332816,-0.19997586631305758,-0.01259231805063994,0.0,,40.0,14.0,25.0,
H3_failed_breakout,4h,both,3.0,,,,14,1.5,139,0.0004233678067899205,-0.012496495902147742,-0.0023623464163666785,-0.16250562997255635,0.018351231952744528,0.04773273206410954,0.2733812949640288,0.988388143024502,0.0063152216704144256,0.0026052500880210613,0.3597122302158273,,40.0,14.0,25.0,
H3_failed_breakout,4h,short,3.0,,,,14,1.5,94,-0.0017576476157737117,-0.1338621721547517,-0.026667089902388197,-0.17545835318752634,-0.34670109411748434,-0.757826016304118,0.23404255319148937,0.8157347056124223,-0.13873217908629185,-0.010017463311622295,0.0,,40.0,14.0,25.0,
H3_failed_breakout,4h,both,2.0,,,,14,2.0,302,-0.006270542166702446,-0.35345245419475424,-0.07874922000374962,-0.39134873505941925,-0.7174482165266666,-1.4908223869005763,0.3079470198675497,0.7916782657557948,-0.13486373358945786,-0.016022901328019822,0.44039735099337746,,40.0,14.0,0.0,
H3_failed_breakout,4h,short,2.0,,,,14,2.0,204,-0.006295823830159952,-0.35324910098423057,-0.07869473035751784,-0.40339219416750305,-0.9076660406073501,-1.5057590652023682,0.28431372549019607,0.711425954180409,-0.2043102141686811,-0.015607202918620923,0.0,,40.0,14.0,0.0,
H3_failed_breakout,4h,both,3.0,,,,14,2.0,209,-0.005530237777766737,-0.328125320538014,-0.07206725676676407,-0.3922856742756827,-0.6705483035722193,-1.3211856039556826,0.22488038277511962,0.74561063887971,-0.1766810765073317,-0.014097475743863913,0.4258373205741627,,40.0,14.0,0.0,
H3_failed_breakout,4h,short,3.0,,,,14,2.0,182,-0.00571841448803807,-0.33625037419235804,-0.07418824356969655,-0.40218101841000453,-0.7402540593590469,-1.3649559021402087,0.21428571428571427,0.7217190762514892,-0.211694525884623,-0.014218509144577323,0.0,,40.0,14.0,0.0,
H3_failed_breakout,4h,both,2.0,,,,14,2.0,130,-0.0013562405699062818,-0.10286305397728646,-0.020208414821928145,-0.1843823824240709,-0.25974735182882386,-0.6030667494363211,0.33076923076923076,0.879245520694885,-0.07371955916801048,-0.007355586537476187,0.34615384615384615,,40.0,14.0,25.0,
H3_failed_breakout,4h,short,2.0,,,,14,2.0,90,-0.002127663664078998,-0.14088036751048838,-0.028155333775036873,-0.20415975328545044,-0.47546481175106864,-0.8016577745754311,0.3,0.7687471841353221,-0.15922970270620537,-0.010421562672561415,0.0,,40.0,14.0,25.0,
H3_failed_breakout,4h,both,3.0,,,,14,2.0,115,-0.0018790661678104795,-0.13573324955859367,-0.027062901350519142,-0.1837559346673866,-0.30630998973657936,-0.8059774286710591,0.24347826086956523,0.8428305216835483,-0.11262899933274846,-0.010225880166601118,0.30434782608695654,,40.0,14.0,25.0,
H3_failed_breakout,4h,short,3.0,,,,14,2.0,87,-0.001903906147753716,-0.13156962553293539,-0.02618306532667991,-0.14542315295788744,-0.35623643184731824,-0.7297684871527318,0.22988505747126436,0.8017545528643037,-0.14811641403929468,-0.013092180364876709,0.0,,40.0,14.0,25.0,
H4_bb_meanrev,1h,both,2.0,,,,14,1.0,294,-0.011781973015518454,-0.5552385052499187,-0.1413424228921185,-0.5694384235900428,-1.3865098131736004,-1.9660365775869153,0.30272108843537415,0.6327506569481846,-0.2654925606566762,-0.02069051284112271,0.4489795918367347,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,short,2.0,,,,14,1.0,167,-0.0057334965382724815,-0.328451836089803,-0.07215208858843303,-0.35714470761860084,-0.8723049487404134,-0.951210166542425,0.31736526946107785,0.6866112113131124,-0.22817686634080508,-0.016053707127575166,0.0,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,both,3.0,,,,14,1.0,269,-0.005171984608095726,-0.3255307248517709,-0.07139434345279205,-0.4399823718121978,-0.5308699533407122,-0.9108631570570684,0.26022304832713755,0.8136333164911955,-0.1308249295416347,-0.011754981425263412,0.46096654275092935,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,short,3.0,,,,14,1.0,160,-0.0023002199573117256,-0.17022782732469077,-0.03448763435648916,-0.2885512637093658,-0.3021013736420394,-0.3919868524317846,0.26875,0.8544446927990063,-0.10074659587219861,-0.007971616300487077,0.0,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,both,2.0,,,,14,1.0,832,-0.03453937005678157,-0.9082808703907459,-0.361941954455831,-0.9097120650088779,-2.4941515165221055,-4.456786160518581,0.29447115384615385,0.5784258268294733,-0.27718214094962856,-0.037967365043624544,0.49038461538461536,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,short,2.0,,,,14,1.0,443,-0.01821773206629266,-0.7130956529469676,-0.20930029114041926,-0.7175725375311357,-1.6976823341114038,-2.3647971888718695,0.2979683972911964,0.6185959588489508,-0.27186793262123027,-0.025388000673732845,0.0,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,both,3.0,,,,14,1.0,760,-0.019441790787486854,-0.7698230438568323,-0.24139266408047821,-0.7867971993957559,-1.2308749474961649,-2.661689729837608,0.24605263157894736,0.7213463870094938,-0.1781814388218944,-0.024710040659038632,0.4868421052631579,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,short,3.0,,,,14,1.0,431,-0.01314500898974563,-0.6090833286797475,-0.16193157115501688,-0.630726238123754,-1.0143352334818256,-1.6653639694020068,0.24129930394431554,0.7177399522255297,-0.20302240346911676,-0.02084106890629539,0.0,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,both,2.0,,,,14,1.0,1384,-0.05021386835970052,-0.9688362063989842,-0.47918101484244147,-0.9697264528636055,-2.7947256755043246,-5.284046407707444,0.30491329479768786,0.6185101114830202,-0.24057886268561532,-0.05178147735520548,0.47471098265895956,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,short,2.0,,,,14,1.0,767,-0.03156631996711617,-0.8823974545312122,-0.3314026851842957,-0.8873168964676102,-2.1837374590053136,-3.2101468521638084,0.29726205997392435,0.6054223495308697,-0.26911180972692017,-0.03557502408979364,0.0,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,both,3.0,,,,14,1.0,1231,-0.029571860190239198,-0.8853417723750103,-0.3345834576699833,-0.8978989278023896,-1.452662162212936,-3.193072018143531,0.24939073923639318,0.7426024165678661,-0.16078213809281627,-0.03293450885682247,0.46791226645004064,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,short,3.0,,,,14,1.0,739,-0.026233882566861134,-0.8345299186368762,-0.28705289965131187,-0.8420255377693274,-1.482776436485545,-2.5592407525514806,0.23410013531799728,0.6906100817648607,-0.22877816148869567,-0.03115568517833707,0.0,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,both,2.0,,,,14,1.5,251,-0.004428508647000066,-0.28283548920541,-0.06061227020443494,-0.3519646438670305,-0.5932811511540129,-1.4323761201283296,0.33067729083665337,0.8090737276907827,-0.1223424826035582,-0.012582254280839417,0.4581673306772908,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,short,2.0,,,,14,1.5,150,-0.00253754296818059,-0.172059093921469,-0.03488876052120882,-0.2507271105533885,-0.42938346509118386,-0.6410045542357121,0.3333333333333333,0.821583306179639,-0.11573292720045354,-0.01012073629604669,0.0,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,both,3.0,,,,14,1.5,232,-0.00027616285326464464,-0.06970184776295285,-0.013496847310998539,-0.258259876773275,-0.05577441833213126,-0.13863641380071887,0.27586206896551724,0.9585314747284851,-0.015236078405526033,-0.0010693215559267326,0.4525862068965517,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,short,3.0,,,,14,1.5,145,-0.0008906891724951918,-0.08412085651432666,-0.016390873753575286,-0.26652328486449417,-0.12931787443521378,-0.20486064404176346,0.2689655172413793,0.9216316795696767,-0.04490053883734385,-0.003341881265451295,0.0,,20.0,14.0,15.0,2.0
H4_bb_meanrev,1h,both,2.0,,,,14,1.5,668,-0.012216905292546282,-0.5939718289689692,-0.15593184019960382,-0.6198242180774305,-1.0092905143800641,-2.204397593034474,0.3278443113772455,0.782481155721344,-0.1248382693258222,-0.019710274197482402,0.4865269461077844,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,short,2.0,,,,14,1.5,394,-0.007180779217497497,-0.40505464900069155,-0.09304903705959722,-0.4621560808198425,-0.7149610117519987,-1.1538939784494469,0.3299492385786802,0.8021528250361266,-0.12169351221380596,-0.015537562991185019,0.0,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,both,3.0,,,,14,1.5,574,-0.005918073943025641,-0.40801756804882916,-0.09390026781635563,-0.5765277940577564,-0.4454859648794482,-1.1301155056161618,0.259581881533101,0.8711885388770005,-0.07593294629707875,-0.010265027990017026,0.4808362369337979,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,short,3.0,,,,14,1.5,375,-0.0034133512680282196,-0.24899043314888936,-0.05242959760016497,-0.4684491000594255,-0.27596969672811406,-0.5372417644733731,0.264,0.8940766527473145,-0.06082804860559868,-0.007286493383369113,0.0,,20.0,14.0,20.0,2.0
H4_bb_meanrev,1h,both,2.0,,,,14,1.5,1061,-0.014292643958151661,-0.645696988299757,-0.17729007564048527,-0.69503524587908,-0.8930393881937057,-1.882589018932892,0.3402450518378888,0.8436028713962783,-0.08761370480741427,-0.02056391246759628,0.473138548539114,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,short,2.0,,,,14,1.5,652,-0.014854781605828505,-0.6333786219856778,-0.1719846531869541,-0.6627439568985088,-1.0667530048746947,-1.8243632554933984,0.3236196319018405,0.7787063012514994,-0.14388516993029304,-0.02241405817617034,0.0,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,both,3.0,,,,14,1.5,866,-0.008874679664800496,-0.4911465751042047,-0.1193240007018842,-0.6228842593431874,-0.46225370899856033,-1.1329144857494988,0.2632794457274827,0.8919176020200086,-0.06259812544683628,-0.014247718627789016,0.4745958429561201,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,short,3.0,,,,14,1.5,608,-0.007469002140132465,-0.4235946987648239,-0.09843325615332921,-0.5661731831331722,-0.4358694157605418,-0.8930905139458047,0.26151315789473684,0.8751886609526548,-0.07525260979627188,-0.013192080378656237,0.0,,20.0,14.0,25.0,2.0
H4_bb_meanrev,1h,both,2.0,,,,14,1.0,164,-0.006415224247233052,-0.3456760119323644,-0.07667531452670373,-0.38984144012690647,-1.0009544196553202,-2.281341036245473,0.3048780487804878,0.647672571914717,-0.24871636620616988,-0.016455983348370253,0.4817073170731707,,20.0,14.0,15.0,2.5
H4_bb_meanrev,1h,short,2.0,,,,14,1.0,86,-0.0007242116743315496,-0.05274994124062926,-0.010140658091396526,-0.15988175418354966,-0.14977561474225876,-0.6629146626144661,0.37209302325581395,0.907461826405914,-0.05244346118371436,-0.00452967055577918,0.0,,20.0,14.0,15.0,2.5
